segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_am_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_am_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_am_demodulated,m1_speed_rms_baseband,m1_speed_rms_am_demodulated,m1_speed_mean_baseband,m1_speed_mean_am_demodulated,m1_speed_variance_baseband,m1_speed_variance_am_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_am_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_am_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_am_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_am_demodulated,m2_speed_rms_baseband,m2_speed_rms_am_demodulated,m2_speed_mean_baseband,m2_speed_mean_am_demodulated,m2_speed_variance_baseband,m2_speed_variance_am_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_am_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_am_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_am_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_am_demodulated,m3_speed_rms_baseband,m3_speed_rms_am_demodulated,m3_speed_mean_baseband,m3_speed_mean_am_demodulated,m3_speed_variance_baseband,m3_speed_variance_am_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_am_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_am_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_am_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_am_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_am_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_am_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_am_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_am_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_am_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_am_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_am_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_am_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_am_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_am_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_am_demodulated,current_pos_z_psd_peak_baseband,current_pos_z_psd_peak_am_demodulated,current_pos_z_psd_mean_energy_baseband,current_pos_z_psd_mean_energy_am_demodulated,current_pos_z_psd_peak_freq_baseband,current_pos_z_psd_peak_freq_am_demodulated,current_pos_z_rms_baseband,current_pos_z_rms_am_demodulated,current_pos_z_mean_baseband,current_pos_z_mean_am_demodulated,current_pos_z_variance_baseband,current_pos_z_variance_am_demodulated,current_pos_z_fft_peak_baseband,current_pos_z_fft_peak_am_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_am_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_am_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_am_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_am_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_am_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_am_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_am_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_am_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_am_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_am_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_am_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_am_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_am_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_am_demodulated,target_pos_z_psd_peak_baseband,target_pos_z_psd_peak_am_demodulated,target_pos_z_psd_mean_energy_baseband,target_pos_z_psd_mean_energy_am_demodulated,target_pos_z_psd_peak_freq_baseband,target_pos_z_psd_peak_freq_am_demodulated,target_pos_z_rms_baseband,target_pos_z_rms_am_demodulated,target_pos_z_mean_baseband,target_pos_z_mean_am_demodulated,target_pos_z_variance_baseband,target_pos_z_variance_am_demodulated,target_pos_z_fft_peak_baseband,target_pos_z_fft_peak_am_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_am_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_am_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_am_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_am_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_am_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_am_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_am_demodulated,current_state_binary
100,2023-02-06T14:58:10.000000000,2023-02-06T14:59:08.000000000,0.000509,0.177913,0.000481,0.133444,1.0,0.742762,0.735116,0.543289,0.83347,0.628375,0.001229,0.205918,0.83347,0.628375,3.7e-05,0.175609,3.2e-05,0.113355,1.0,0.718471,0.642752,0.432436,0.802283,0.617877,0.00023,0.133392,0.802283,0.617877,0.000118,0.134845,0.000123,0.134224,1.0,0.84674,0.706421,0.572699,0.865437,0.676337,0.00058,0.098578,0.865437,0.676337,9.2e-05,0.295152,0.000127,0.297769,1.0,0.841306,0.005423,0.160616,0.00228,0.204836,0.00013,0.298994,0.002291,0.206279,1.6e-05,0.126477,1.4e-05,0.122874,1.0,0.793868,0.001722,0.125054,0.009189,0.115664,5e-05,0.158749,0.0,0.114248,1.1e-05,0.170567,1.3e-05,0.159684,1.0,0.896177,0.004172,0.09833,0.002148,0.098042,3.3e-05,0.197063,0.002041,0.099424,6.1e-05,0.248839,7.5e-05,0.242932,1.0,0.839886,0.005055,0.0,0.003387,0.087278,0.000111,0.222252,0.002215,0.089409,2.5e-05,0.33795,2e-05,0.336804,1.0,0.943647,0.009922,0.056047,0.042362,0.106149,0.000112,0.22516,0.008925,0.054907,3.1e-05,0.149927,2.4e-05,0.142727,1.0,0.860699,0.007343,0.082335,0.00615,0.053166,7.6e-05,0.196828,0.005882,0.058563,8.3e-05,0.118733,8.6e-05,0.109235,1.0,0.949821,0.008943,0.005782,0.002232,0.059846,0.000233,0.071068,0.004474,0.064862,1
101,2023-02-06T14:58:40.000000000,2023-02-06T14:59:38.000000000,0.00208,0.213551,0.00192,0.14821,1.0,0.81348,0.670931,0.612197,0.760254,0.693086,0.181065,0.327486,0.760254,0.693086,0.000485,0.243026,0.000412,0.193942,1.0,0.762657,0.621882,0.542144,0.766704,0.714558,0.083237,0.269505,0.766704,0.714558,0.00051,0.233871,0.000501,0.23442,1.0,0.849257,0.676645,0.667319,0.833373,0.754874,0.033664,0.253461,0.833373,0.754874,1.4e-05,0.337808,1.8e-05,0.342168,1.0,0.900493,0.047438,0.311558,0.018232,0.33974,0.008404,0.357077,0.016546,0.339945,0.000238,0.139048,0.000201,0.132142,1.0,0.835057,0.112802,0.258877,0.035877,0.217711,0.022986,0.218071,0.0432,0.226086,8.1e-05,0.277219,9e-05,0.259974,1.0,0.937019,0.145703,0.303211,0.058013,0.241952,0.036243,0.342601,0.056468,0.242269,6.5e-05,0.28944,7.7e-05,0.277557,1.0,0.900939,0.078279,0.166978,0.025764,0.217816,0.022704,0.280231,0.021531,0.217702,2e-06,0.408187,2e-06,0.404022,1.0,1.0,0.010562,0.127343,0.048317,0.175632,0.000129,0.303701,0.00985,0.122615,8.7e-05,0.244476,6.8e-05,0.235259,1.0,0.92921,0.130154,0.260751,0.06328,0.171521,0.021562,0.344397,0.068,0.180729,3e-06,0.244362,3e-06,0.235118,1.0,1.0,0.085382,0.118274,0.036342,0.156807,0.015636,0.124067,0.0325,0.157937,0
102,2023-02-06T14:59:10.000000000,2023-02-06T15:00:08.000000000,0.216851,0.294165,0.271435,0.313401,0.333333,0.572049,0.677784,0.521408,0.765095,0.587818,0.18872,0.279003,0.765095,0.587818,0.476806,0.26409,0.466427,0.224734,0.666667,0.611121,0.734056,0.537491,0.806632,0.629505,0.408756,0.415048,0.806632,0.629505,0.093093,0.424798,0.09874,0.4563,0.333333,0.521503,0.81804,0.66487,0.902786,0.69383,0.382274,0.373708,0.902786,0.69383,0.020785,0.369753,0.026805,0.37803,0.333333,0.666199,0.098621,0.283531,0.077217,0.282918,0.017121,0.367543,0.075633,0.282948,0.903325,0.360538,1.0,0.357916,0.333333,0.523605,0.702563,0.520659,0.497852,0.434558,0.67531,0.477085,0.493195,0.441486,0.11789,0.440515,0.127244,0.430887,0.333333,0.624592,0.517576,0.532864,0.516988,0.44401,0.269243,0.510667,0.516053,0.444069,0.084014,0.315911,0.098724,0.309222,0.333333,0.518514,0.206453,0.196388,0.155632,0.208355,0.078601,0.307234,0.151934,0.207168,0.001511,0.383705,0.000982,0.385312,1.0,0.622692,0.264436,0.281759,0.220357,0.228345,0.07495,0.32509,0.198561,0.180479,0.192499,0.376271,0.158828,0.353104,0.333333,0.657623,0.548311,0.51269,0.622791,0.449139,0.272855,0.484162,0.620129,0.45524,0.149099,0.357073,0.096474,0.320979,0.333333,0.701203,0.862298,0.454472,0.720994,0.450748,0.903876,0.468215,0.719823,0.451199,0
103,2023-02-06T14:59:40.000000000,2023-02-06T15:00:38.000000000,0.043845,0.242672,0.056363,0.185167,0.666667,0.428879,0.748855,0.539701,0.83301,0.602164,0.110056,0.335232,0.83301,0.602164,0.161128,0.594492,0.193466,0.599588,0.666667,0.527258,0.826208,0.649935,0.801582,0.687854,0.904383,0.648054,0.801582,0.687854,0.472936,0.29033,0.52423,0.308987,0.666667,0.445199,0.84693,0.672167,0.936865,0.679822,0.337363,0.519192,0.936865,0.679822,0.008,0.273589,0.009312,0.282496,0.333333,0.516321,0.094252,0.329035,0.082316,0.356523,0.010204,0.305882,0.08074,0.356588,0.362626,0.633998,0.365251,0.634415,0.333333,0.531947,1.0,0.728442,1.0,0.690943,1.0,0.7012,1.0,0.689921,0.154992,0.297755,0.24518,0.291123,0.666667,0.508408,0.500633,0.622518,0.501155,0.564998,0.251054,0.584788,0.500189,0.565251,0.029507,0.257688,0.032639,0.246355,0.333333,0.499048,0.207869,0.273797,0.179566,0.316329,0.049762,0.255696,0.175974,0.316171,0.070034,0.393245,0.075012,0.38767,0.666667,0.852944,0.27029,0.344044,0.237263,0.273111,0.077246,0.355668,0.225305,0.238874,0.261998,0.277063,0.242939,0.254806,0.666667,0.69225,0.540158,0.552925,0.644491,0.538559,0.25186,0.529099,0.641982,0.539247,0.912057,0.474892,0.904479,0.438914,0.333333,0.512055,0.956501,0.634372,0.940987,0.629588,0.720577,0.599068,0.940739,0.630615,0
104,2023-02-06T15:00:10.000000000,2023-02-06T15:01:08.000000000,0.175195,0.466374,0.157763,0.507992,0.333333,0.421239,0.676309,0.566104,0.732235,0.612202,0.456466,0.489451,0.732235,0.612202,0.914847,0.810283,1.0,0.860155,1.0,0.734001,0.870909,0.814864,0.848974,0.832258,0.899993,0.802751,0.848974,0.832258,0.054101,0.575845,0.07774,0.589151,0.333333,0.362675,0.64486,0.691856,0.754527,0.690921,0.306213,0.624479,0.754527,0.690921,0.00665,0.39831,0.008848,0.404053,0.333333,0.534769,0.16053,0.445646,0.114702,0.44884,0.05511,0.414617,0.113182,0.448623,0.803247,0.848093,0.88232,0.846945,0.666667,0.561251,0.877309,0.858442,0.886842,0.837981,0.759858,0.782916,0.885792,0.83845,0.004489,0.634038,0.005687,0.606296,0.333333,0.426546,0.505566,0.77914,0.369878,0.638246,0.354845,0.766227,0.368659,0.638065,0.022726,0.377501,0.027519,0.376349,0.333333,0.39692,0.264112,0.443871,0.178097,0.429979,0.157492,0.432999,0.174499,0.428676,0.179602,0.563706,0.176443,0.562936,0.666667,0.573471,0.524603,0.713821,0.403319,0.515351,0.293246,0.608544,0.389812,0.49119,0.007239,0.47715,0.008092,0.477521,1.0,0.812793,0.362823,0.63733,0.321795,0.535085,0.142102,0.59011,0.317009,0.535492,0.317242,0.423135,0.338413,0.40724,0.333333,0.544685,0.74558,0.741279,0.725149,0.748069,0.45992,0.669797,0.723995,0.748189,0
105,2023-02-06T15:00:40.000000000,2023-02-06T15:01:38.000000000,0.46715,0.573982,0.634748,0.706777,0.666667,0.532154,0.663047,0.505023,0.73322,0.554582,0.353247,0.470435,0.73322,0.554582,0.166281,0.427506,0.224519,0.445671,0.666667,0.545392,0.856963,0.762006,0.935139,0.843661,0.347908,0.533739,0.935139,0.843661,0.964222,1.0,0.893533,1.0,0.333333,0.3692,0.866171,0.828112,0.895858,0.759824,0.701836,0.842151,0.895858,0.759824,0.071525,0.364987,0.076581,0.367925,0.333333,0.424265,0.291218,0.496433,0.2671,0.529632,0.061355,0.362898,0.265841,0.529353,0.443398,0.657673,0.509067,0.672157,0.333333,0.400985,0.561905,0.715399,0.462034,0.638645,0.394762,0.62022,0.457045,0.638248,0.86649,1.0,0.931441,1.0,0.333333,0.390461,0.775282,0.890078,0.672423,0.813965,0.725212,0.896214,0.671789,0.813986,0.225117,0.420717,0.254302,0.435048,0.333333,0.367794,0.537689,0.606118,0.468426,0.618511,0.291857,0.465224,0.466098,0.618072,0.114045,0.487882,0.119906,0.492657,0.333333,0.3716,0.521918,0.71512,0.388861,0.517629,0.29219,0.571291,0.39195,0.512047,0.651314,0.755551,0.727974,0.772049,0.666667,0.664876,0.625527,0.775436,0.526944,0.698062,0.430332,0.738679,0.523606,0.697849,0.48288,0.577405,0.49971,0.550921,0.333333,0.422385,0.979375,0.900074,0.890038,0.868831,0.971067,0.972029,0.889576,0.868783,0
106,2023-02-06T15:01:10.000000000,2023-02-06T15:02:08.000000000,0.000638,0.368917,0.000658,0.382741,1.0,0.662609,0.726052,0.580285,0.825482,0.652276,0.006518,0.391222,0.825482,0.652276,0.013624,0.2821,0.021238,0.249216,0.0,0.121761,0.737005,0.705722,0.843845,0.818213,0.230686,0.443855,0.843845,0.818213,0.32146,0.616646,0.316656,0.616515,0.333333,0.458563,1.0,0.972835,0.979893,0.879643,1.0,1.0,0.979893,0.879643,0.048465,0.347595,0.056866,0.349996,0.333333,0.383451,0.460054,0.677787,0.445068,0.728406,0.065215,0.365428,0.444115,0.727961,0.018328,0.364999,0.018357,0.362822,0.0,0.289259,0.409352,0.630841,0.279912,0.523051,0.236991,0.537515,0.273234,0.5204,0.228657,0.556059,0.257624,0.57453,0.333333,0.421251,0.974676,1.0,0.951349,1.0,0.987379,1.0,0.951255,1.0,0.000146,0.335025,0.00018,0.343682,1.0,0.697946,0.672947,0.771469,0.676528,0.83448,0.00043,0.351186,0.675112,0.834532,0.000106,0.44067,7.9e-05,0.441503,1.0,0.73844,0.025601,0.358387,0.049521,0.350775,0.000762,0.388515,0.030872,0.335137,0.069909,0.38283,0.063335,0.388725,0.0,0.408299,0.901874,0.959235,0.84716,0.979853,0.845841,1.0,0.846081,0.978979,0.744921,0.80215,0.703228,0.742845,0.333333,0.391708,0.836192,0.851999,0.627994,0.749619,1.0,1.0,0.626433,0.748869,0
107,2023-02-06T15:01:40.000000000,2023-02-06T15:02:38.000000000,0.279329,0.488029,0.328388,0.492616,0.666667,0.556499,0.813775,0.683369,0.86926,0.733577,0.278517,0.50487,0.86926,0.733577,0.258122,0.529053,0.315735,0.518642,1.0,0.440975,0.765631,0.746073,0.808513,0.812667,0.556241,0.655457,0.808513,0.812667,1.0,0.456621,1.0,0.485246,0.333333,0.443752,0.85991,0.922269,0.868445,0.879234,0.828501,0.832392,0.868445,0.879234,0.09531,0.541873,0.107044,0.54062,0.333333,0.420493,0.524123,0.839997,0.512782,0.852144,0.059009,0.550904,0.511945,0.851583,0.437452,0.535296,0.473592,0.520786,0.333333,0.379298,0.68741,0.791391,0.65717,0.724015,0.506508,0.701378,0.65399,0.722576,1.0,0.429867,1.0,0.419113,0.333333,0.392658,0.784112,0.883857,0.717697,0.871919,0.698178,0.821005,0.71715,0.871417,0.255663,0.457473,0.257166,0.471677,0.333333,0.591906,0.523786,0.801008,0.450384,0.793126,0.298622,0.540997,0.447977,0.791974,0.003981,0.571338,0.002823,0.573095,1.0,0.696648,0.51792,0.563057,0.414063,0.540213,0.283401,0.525574,0.385947,0.514399,1.0,0.345091,1.0,0.325881,0.333333,0.37588,0.7504,0.885574,0.720663,0.955156,0.578673,0.859831,0.718691,0.953774,0.264646,0.71031,0.176885,0.66074,0.333333,0.43951,0.939009,0.812186,0.866945,0.740152,0.856213,0.872132,0.866386,0.738943,1
108,2023-02-06T15:02:10.000000000,2023-02-06T15:03:08.000000000,0.707201,0.443475,0.80433,0.45173,0.333333,0.303691,0.734266,0.594891,0.734275,0.598079,0.867448,0.646107,0.734275,0.598079,0.392097,0.324348,0.432456,0.302735,1.0,0.448089,0.703474,0.562261,0.775083,0.673069,0.418211,0.430256,0.775083,0.673069,0.070847,0.517561,0.073222,0.523674,0.666667,0.662047,0.770615,0.72231,0.896875,0.746113,0.154487,0.460488,0.896875,0.746113,0.252621,0.311898,0.265459,0.312712,0.333333,0.24248,0.781084,0.900682,0.734921,0.96053,0.309686,0.330837,0.734466,0.960196,0.337471,0.404717,0.421326,0.404382,1.0,0.470341,0.613422,0.562308,0.558571,0.549598,0.427768,0.492346,0.554477,0.547119,0.019732,0.51284,0.027331,0.510545,0.333333,0.427231,0.233386,0.525607,0.291115,0.587058,0.03007,0.400135,0.289743,0.587164,0.516581,0.409263,0.562005,0.434666,0.333333,0.36211,0.647861,0.741336,0.49768,0.750356,0.69979,0.523873,0.49548,0.751689,0.253989,0.409476,0.264571,0.409567,0.333333,0.507529,0.563437,0.562208,0.68677,0.651574,0.280451,0.428103,0.67174,0.633006,0.024837,0.481343,0.026166,0.47098,0.333333,0.508742,0.280879,0.552431,0.46294,0.744912,0.035113,0.417517,0.45915,0.743808,0.731508,0.457591,0.835276,0.435677,0.333333,0.31085,0.954904,0.651762,0.853795,0.604435,0.961777,0.632893,0.853181,0.603428,1
109,2023-02-06T15:02:40.000000000,2023-02-06T15:03:38.000000000,0.17016,0.342209,0.165812,0.320519,0.333333,0.226392,0.764708,0.56308,0.759533,0.552269,0.88702,0.603884,0.759533,0.552269,0.011382,0.176802,0.017469,0.119413,0.333333,0.263265,0.605102,0.358754,0.76357,0.517781,0.02462,0.175633,0.76357,0.517781,0.000378,0.080394,0.000345,0.078358,1.0,0.581785,0.7568,0.57295,0.904401,0.644863,0.033929,0.169499,0.904401,0.644863,0.007958,0.53429,0.011011,0.528286,0.0,0.19624,1.0,0.986483,1.0,1.0,0.021044,0.530376,1.0,1.0,0.002664,0.129492,0.003744,0.120493,0.333333,0.239097,0.125392,0.238053,0.164194,0.24248,0.010108,0.185445,0.156443,0.241927,0.006934,0.084002,0.008289,0.082319,0.333333,0.281637,0.292926,0.372365,0.389952,0.42551,0.031696,0.232348,0.388772,0.425143,0.215401,0.401531,0.280892,0.448264,0.333333,0.288013,0.90132,0.801093,0.83105,0.763835,0.507027,0.60651,0.83031,0.763702,0.008087,0.3049,0.007822,0.301866,0.333333,0.290887,0.319665,0.304783,0.65516,0.542573,0.037794,0.222612,0.638613,0.514465,0.009025,0.06512,0.007676,0.064116,0.333333,0.312971,0.358658,0.421004,0.635313,0.638668,0.038387,0.255925,0.632739,0.638231,0.156284,0.149622,0.160803,0.13517,0.333333,0.315502,0.390813,0.20187,0.219691,0.139696,0.280914,0.156271,0.216416,0.138731,1
110,2023-02-06T15:03:10.000000000,2023-02-06T15:04:08.000000000,0.645082,0.717434,0.754628,0.818295,0.333333,0.272102,0.949565,0.832075,0.964174,0.845266,0.477747,0.535964,0.964174,0.845266,1.1e-05,0.225211,1.2e-05,0.168959,1.0,0.788067,0.641836,0.509562,0.801492,0.692023,8.5e-05,0.203708,0.801492,0.692023,0.030218,0.237036,0.044364,0.249207,0.333333,0.38034,0.753932,0.700972,0.901571,0.785224,0.035678,0.204072,0.901571,0.785224,1.0,1.0,1.0,1.0,0.333333,0.432764,0.734568,1.0,0.552312,0.886626,1.0,1.0,0.551543,0.886614,0.003113,0.203531,0.002601,0.195043,0.333333,0.429135,0.085907,0.272737,0.09647,0.266397,0.007752,0.248477,0.088091,0.264639,0.015758,0.242211,0.017061,0.235187,0.333333,0.43888,0.213671,0.334863,0.209207,0.346036,0.047785,0.251817,0.207676,0.345619,0.640896,0.701194,0.752723,0.769264,0.333333,0.380017,0.663771,0.77588,0.444389,0.620768,0.98115,0.954631,0.441956,0.619365,0.009913,0.398006,0.006913,0.394187,0.333333,0.41002,0.229714,0.358526,0.383825,0.500187,0.036525,0.324628,0.354258,0.46037,0.02109,0.236946,0.016633,0.225962,0.333333,0.468052,0.25928,0.38314,0.335885,0.486134,0.053189,0.298714,0.331198,0.484965,0.041895,0.20091,0.058902,0.202914,0.333333,0.436706,0.123932,0.147137,0.061396,0.167348,0.030898,0.125318,0.057456,0.166368,1
111,2023-02-06T15:03:40.000000000,2023-02-06T15:04:38.000000000,0.04289,0.454451,0.038738,0.495756,0.0,0.112809,0.847382,0.810236,0.899451,0.83683,0.259066,0.435898,0.899451,0.83683,4e-06,0.158348,3e-06,0.094884,1.0,0.834794,0.643737,0.472544,0.803186,0.681797,0.000124,0.096704,0.803186,0.681797,0.000338,0.228891,0.000359,0.235094,1.0,0.677782,0.703849,0.66441,0.863052,0.762936,0.001266,0.127512,0.863052,0.762936,0.036366,0.667565,0.047595,0.680354,0.0,0.344898,0.161932,0.687384,0.045305,0.592735,0.102832,0.699055,0.043998,0.592952,3e-06,0.108496,2e-06,0.106103,1.0,0.726967,0.000516,0.125114,0.010634,0.127276,6e-06,0.131938,0.001459,0.125429,1.3e-05,0.259858,1.5e-05,0.248871,1.0,0.773481,0.005808,0.161025,0.00045,0.188866,6.2e-05,0.181498,0.003941,0.19194,0.000874,0.511139,0.001132,0.543922,1.0,0.679545,0.023309,0.353441,0.0,0.325839,0.002144,0.595243,0.009235,0.333388,1e-05,0.354545,6e-06,0.352512,1.0,0.760386,0.005095,0.15676,0.045824,0.283162,3e-05,0.254183,0.005398,0.229604,2.2e-05,0.25943,1.6e-05,0.246422,1.0,0.75825,0.006418,0.166151,0.005979,0.208001,5.8e-05,0.209801,0.007069,0.212773,0.004169,0.169884,0.004663,0.170614,0.0,0.31124,0.101052,0.106879,0.03823,0.12236,0.022275,0.112051,0.034193,0.121951,1
112,2023-02-06T15:04:10.000000000,2023-02-06T15:05:08.000000000,0.54977,0.265004,0.493591,0.19493,0.333333,0.098266,0.615656,0.60646,0.664178,0.619805,0.575575,0.457765,0.664178,0.619805,0.004843,0.122037,0.006154,0.047744,0.333333,0.540323,0.611909,0.340812,0.768937,0.550439,0.028321,0.007789,0.768937,0.550439,7e-06,0.0,9e-06,0.0,1.0,0.748094,0.706832,0.563104,0.865841,0.664949,0.000343,0.042325,0.865841,0.664949,0.115393,0.385602,0.114989,0.400181,0.333333,0.280894,0.268768,0.562507,0.169225,0.503607,0.186843,0.424778,0.167798,0.503871,4.5e-05,0.0,4.6e-05,0.0,0.333333,0.565368,0.026201,0.0,0.033296,0.0,0.000998,0.0,0.024331,0.0,0.002024,0.074889,0.002808,0.049398,0.333333,0.63426,0.197237,0.184953,0.15457,0.186,0.051797,0.189506,0.152933,0.188996,0.060235,0.382314,0.089053,0.382367,0.333333,0.577409,0.517433,0.336413,0.274497,0.334731,0.774643,0.415214,0.27132,0.341791,3.8e-05,0.316483,4.2e-05,0.3162,0.0,0.637,0.071304,0.003759,0.126142,0.156668,0.004519,0.151041,0.08421,0.098912,0.002624,0.028836,0.002553,0.018469,0.333333,0.577596,0.24259,0.174599,0.259215,0.219224,0.057051,0.176701,0.253987,0.225161,0.034786,0.083831,0.028287,0.074495,0.333333,0.307517,0.165517,0.033737,0.088033,0.0,0.052927,0.040162,0.084204,0.0,0
113,2023-02-06T15:04:40.000000000,2023-02-06T15:05:38.000000000,0.460649,0.542783,0.374761,0.564947,0.333333,0.276835,0.733669,0.696286,0.733531,0.707553,0.869132,0.497466,0.733531,0.707553,0.030039,0.105297,0.032986,0.040876,0.666667,0.527458,0.608912,0.411434,0.765045,0.626161,0.034119,0.032735,0.765045,0.626161,0.006273,0.436981,0.006609,0.458409,1.0,0.57099,0.710272,0.699313,0.83246,0.744876,0.210861,0.305477,0.83246,0.744876,0.0743,0.54063,0.096082,0.568868,0.333333,0.492503,0.546859,0.762634,0.492408,0.724239,0.247773,0.61244,0.491536,0.724497,0.00066,0.029455,0.000599,0.030405,0.333333,0.567378,0.067178,0.081017,0.075263,0.079179,0.005098,0.042656,0.066687,0.077629,0.030217,0.444574,0.029951,0.443112,0.333333,0.470581,0.367279,0.434978,0.426331,0.462238,0.096886,0.364482,0.425221,0.462398,0.882509,0.492436,0.906141,0.513394,0.333333,0.355376,0.863416,0.700696,0.76126,0.61111,0.681632,0.77961,0.760215,0.611346,0.002506,0.294181,0.0019,0.292893,0.333333,0.328763,0.168653,0.123377,0.296506,0.263507,0.01941,0.190626,0.262748,0.205785,0.041147,0.446326,0.028726,0.42662,0.333333,0.552405,0.341994,0.414522,0.488756,0.49029,0.077687,0.339155,0.485148,0.491454,0.058679,0.220006,0.072882,0.198356,0.333333,0.492726,0.314976,0.274537,0.234219,0.260614,0.146434,0.296403,0.231005,0.261159,0
114,2023-02-06T15:05:10.000000000,2023-02-06T15:06:08.000000000,0.258148,0.269177,0.321889,0.281034,0.333333,0.223061,0.93461,0.672768,0.963613,0.700571,0.35127,0.317587,0.963613,0.700571,0.077233,0.146062,0.083483,0.082505,0.666667,0.500689,0.695911,0.386473,0.835839,0.563353,0.074099,0.072089,0.835839,0.563353,0.76929,0.562333,0.774228,0.607903,0.333333,0.319924,0.899562,0.718786,0.936737,0.699552,0.648933,0.519128,0.936737,0.699552,0.218207,0.489112,0.292809,0.535593,0.333333,0.34799,0.641396,0.690215,0.573318,0.641979,0.359664,0.521185,0.572585,0.642109,0.047527,0.048472,0.043831,0.046557,0.666667,0.509987,0.150425,0.121718,0.133821,0.090414,0.028791,0.051324,0.125788,0.090573,0.623714,0.561337,0.687715,0.556498,0.333333,0.393748,0.797723,0.701615,0.782395,0.65065,0.657012,0.692534,0.781974,0.651511,0.050937,0.247025,0.061867,0.244213,0.333333,0.335943,0.770825,0.548955,0.668929,0.520951,0.603058,0.506468,0.66748,0.522126,0.015068,0.285904,0.015698,0.28589,0.666667,0.694441,0.153511,0.039748,0.219547,0.130133,0.020886,0.141685,0.182096,0.076166,0.655544,0.497995,0.676577,0.477383,0.666667,0.530406,0.661426,0.597876,0.67951,0.586564,0.430543,0.538086,0.677248,0.588919,0.248703,0.308417,0.186629,0.23997,0.333333,0.356661,0.74048,0.476078,0.594509,0.382846,0.715472,0.563402,0.592806,0.383143,1
