timestamp,i3_pos_switch_baseband,i3_pos_switch_am_demodulated,m2_speed_baseband,m2_speed_am_demodulated,o8_compressor_baseband,o8_compressor_am_demodulated,o5_valve_baseband,o5_valve_am_demodulated,o6_valve_baseband,o6_valve_am_demodulated,current_state_binary
2023-02-06 14:23:52,0.0,0.455545,0.514996,0.672776,0.158068,0.52808,0.0,0.43895,0.0,0.4704,1
2023-02-06 14:23:54,0.0,0.434723,0.514996,0.647858,0.158068,0.505036,0.0,0.415716,0.0,0.446056,1
2023-02-06 14:23:56,0.0,0.44352,0.514996,0.658372,0.158068,0.514852,0.0,0.425164,0.0,0.457507,1
2023-02-06 14:23:58,0.0,0.438997,0.514996,0.653977,0.158068,0.510481,0.0,0.422362,0.0,0.451811,1
2023-02-06 14:24:00,0.0,0.465114,0.514996,0.685503,0.158068,0.539415,0.0,0.452015,0.0,0.481109,1
2023-02-06 14:24:02,0.0,0.434351,0.514996,0.653343,0.158068,0.509182,0.0,0.42655,0.0,0.451689,1
2023-02-06 14:24:04,0.0,0.43282,0.514996,0.651825,0.158068,0.507703,0.0,0.426303,0.0,0.448963,1
2023-02-06 14:24:06,0.0,0.537742,0.514996,0.770276,0.158068,0.617808,0.0,0.529547,0.0,0.559935,1
2023-02-06 14:24:08,0.0,0.510548,0.514996,0.737082,0.158068,0.587555,0.0,0.499384,0.0,0.528805,1
2023-02-06 14:24:10,0.0,0.461643,0.514996,0.681572,0.158068,0.535766,0.0,0.448565,0.0,0.477475,1
2023-02-06 14:24:12,0.0,0.504629,0.514996,0.727808,0.158068,0.579208,0.0,0.486874,0.0,0.52119,1
2023-02-06 14:24:14,0.0,0.481536,0.514996,0.700078,0.158068,0.553595,0.0,0.461118,0.0,0.494409,1
2023-02-06 14:24:16,0.0,0.476079,0.514996,0.69455,0.158068,0.548563,0.0,0.456699,0.0,0.491126,1
2023-02-06 14:24:18,0.0,0.471922,0.514996,0.690608,0.158068,0.544589,0.0,0.454223,0.0,0.48578,1
2023-02-06 14:24:20,0.0,0.460958,0.514996,0.680421,0.158068,0.534869,0.0,0.447646,0.0,0.476738,1
2023-02-06 14:24:22,0.0,0.474898,0.514996,0.698706,0.158068,0.551374,0.0,0.465707,0.0,0.493469,1
2023-02-06 14:24:24,0.0,0.437082,0.514996,0.657213,0.158068,0.512481,0.0,0.430713,0.0,0.453459,1
2023-02-06 14:24:26,0.0,0.44383,0.514996,0.665425,0.158068,0.520246,0.0,0.438331,0.0,0.462868,1
2023-02-06 14:24:28,0.0,0.483029,0.514996,0.707416,0.158068,0.559458,0.0,0.473179,0.0,0.500484,1
2023-02-06 14:24:30,0.0,0.488048,0.514996,0.711007,0.158068,0.563195,0.0,0.47418,0.0,0.504748,1
2023-02-06 14:24:32,0.0,0.489288,0.514996,0.710377,0.158068,0.563039,0.0,0.471636,0.0,0.505233,1
2023-02-06 14:24:34,0.0,0.464264,0.514996,0.680651,0.158068,0.535452,0.0,0.444142,0.0,0.476458,1
2023-02-06 14:24:36,0.0,0.480167,0.514996,0.699128,0.158068,0.552735,0.0,0.460591,0.0,0.495303,1
2023-02-06 14:24:38,0.0,0.47013,0.514996,0.688701,0.158068,0.542716,0.0,0.452524,0.0,0.483954,1
2023-02-06 14:24:40,0.0,0.428344,0.514996,0.643538,0.158068,0.500735,0.0,0.415741,0.0,0.44296,1
2023-02-06 14:24:42,0.0,0.475149,0.514996,0.697511,0.158068,0.551033,0.0,0.465452,0.0,0.493455,1
2023-02-06 14:24:44,0.0,0.451825,0.514996,0.673673,0.158068,0.527889,0.0,0.445089,0.0,0.468747,1
2023-02-06 14:24:46,0.0,0.399414,0.514996,0.615435,0.158068,0.474047,0.0,0.395367,0.0,0.41705,1
2023-02-06 14:24:48,0.0,0.457704,0.514996,0.677846,0.158068,0.532831,0.0,0.449173,0.0,0.474455,1
2023-02-06 14:24:50,0.0,0.496797,0.514996,0.720888,0.158068,0.572455,0.0,0.48316,0.0,0.514048,1
2023-02-06 14:24:52,0.0,0.499822,0.514996,0.722292,0.158068,0.574013,0.0,0.481914,0.0,0.516115,1
2023-02-06 14:24:54,0.0,0.495224,0.514996,0.714841,0.158068,0.567373,0.0,0.474011,0.0,0.508356,1
2023-02-06 14:24:56,0.0,0.501842,0.514996,0.723243,0.158068,0.575196,0.0,0.481743,0.0,0.517705,1
2023-02-06 14:24:58,0.0,0.523354,0.514996,0.747471,0.158068,0.597935,0.0,0.504836,0.0,0.539296,1
2023-02-06 14:25:00,0.0,0.479419,0.514996,0.699304,0.158068,0.553756,0.0,0.466987,0.0,0.496152,1
2023-02-06 14:25:02,0.0,0.411506,0.514996,0.627193,0.158068,0.485526,0.0,0.405014,0.0,0.428412,1
2023-02-06 14:25:04,0.0,0.408995,0.514996,0.625909,0.158068,0.483462,0.0,0.403578,0.0,0.424516,1
2023-02-06 14:25:06,0.0,0.450085,0.514996,0.672695,0.158068,0.52711,0.0,0.44475,0.0,0.4695,1
2023-02-06 14:25:08,0.0,0.456093,0.514996,0.677148,0.158068,0.531434,0.0,0.446884,0.0,0.472641,1
2023-02-06 14:25:10,0.0,0.407498,0.514996,0.620942,0.158068,0.479345,0.0,0.395762,0.0,0.421398,1
2023-02-06 14:25:12,0.0,0.423347,0.514996,0.636766,0.158068,0.494445,0.0,0.407834,0.0,0.437065,1
2023-02-06 14:25:14,0.0,0.457033,0.514996,0.67241,0.158068,0.527618,0.0,0.436786,0.0,0.468824,1
2023-02-06 14:25:16,0.0,0.427108,0.514996,0.639886,0.158068,0.49738,0.0,0.408843,0.0,0.440322,1
2023-02-06 14:25:18,0.0,0.433627,0.514996,0.647713,0.158068,0.504477,0.0,0.416702,0.0,0.446041,1
2023-02-06 14:25:20,0.0,0.444305,0.514996,0.662279,0.158068,0.517799,0.0,0.431882,0.0,0.459611,1
2023-02-06 14:25:22,0.0,0.42792,0.514996,0.646499,0.158068,0.502869,0.0,0.420455,0.0,0.445101,1
2023-02-06 14:25:24,0.0,0.462183,0.514996,0.685267,0.158068,0.538861,0.0,0.455397,0.0,0.479587,1
2023-02-06 14:25:26,0.0,0.493641,0.514996,0.721452,0.158068,0.572571,0.0,0.48722,0.0,0.514594,1
2023-02-06 14:25:28,0.0,0.478413,0.514996,0.701394,0.158068,0.554406,0.0,0.468404,0.0,0.495703,1
2023-02-06 14:25:30,0.0,0.427489,0.514996,0.642437,0.158068,0.499714,0.0,0.41476,0.0,0.441836,1
2023-02-06 14:25:32,0.0,0.409439,0.514996,0.621311,0.158068,0.479919,0.0,0.394106,0.0,0.422609,1
2023-02-06 14:25:34,0.0,0.468813,0.514996,0.685112,0.158068,0.539604,0.0,0.448171,0.0,0.480977,1
2023-02-06 14:25:36,0.0,0.457085,0.514996,0.673343,0.158068,0.528443,0.0,0.437824,0.0,0.471246,1
2023-02-06 14:25:38,0.0,0.423648,0.514996,0.636194,0.158068,0.493812,0.0,0.406651,0.0,0.435542,1
2023-02-06 14:25:40,0.0,0.468634,0.514996,0.689244,0.158068,0.542959,0.0,0.455238,0.0,0.484699,1
2023-02-06 14:25:42,0.0,0.428523,0.514996,0.647026,0.158068,0.503663,0.0,0.421632,0.0,0.446032,1
2023-02-06 14:25:44,0.0,0.3992,0.514996,0.615007,0.158068,0.473486,0.0,0.394308,0.0,0.414525,1
2023-02-06 14:25:46,0.0,0.477607,0.514996,0.703774,0.158068,0.556149,0.0,0.471937,0.0,0.498167,1
2023-02-06 14:25:48,0.0,0.466283,0.514996,0.687285,0.158068,0.541609,0.0,0.45654,0.0,0.483162,1
2023-02-06 14:25:50,0.0,0.445763,0.514996,0.66297,0.158068,0.518772,0.0,0.43257,0.0,0.460756,1
2023-02-06 14:25:52,0.0,0.458465,0.514996,0.675225,0.158068,0.530398,0.0,0.441074,0.0,0.473114,1
2023-02-06 14:25:54,0.0,0.436282,0.514996,0.64889,0.158068,0.50558,0.0,0.416048,0.0,0.447087,1
2023-02-06 14:25:56,0.0,0.499816,0.514996,0.720784,0.158068,0.57265,0.0,0.479102,0.0,0.515329,1
2023-02-06 14:25:58,0.0,0.494635,0.514996,0.715717,0.158068,0.567814,0.0,0.476146,0.0,0.509206,1
2023-02-06 14:26:00,0.0,0.435426,0.514996,0.652275,0.158068,0.508484,0.0,0.423053,0.0,0.450379,1
2023-02-06 14:26:02,0.0,0.462837,0.514996,0.685567,0.158068,0.539371,0.0,0.454592,0.0,0.481292,1
2023-02-06 14:26:04,0.0,0.401725,0.514996,0.617896,0.158068,0.476291,0.0,0.397086,0.0,0.417263,1
2023-02-06 14:26:06,0.0,0.380215,0.514996,0.594322,0.158068,0.454825,0.0,0.377706,0.0,0.397691,1
2023-02-06 14:26:08,0.0,0.445466,0.514996,0.665502,0.158068,0.52078,0.0,0.437324,0.0,0.461919,1
2023-02-06 14:26:10,0.0,0.403777,0.514996,0.616722,0.158068,0.475425,0.0,0.392082,0.0,0.417515,1
2023-02-06 14:26:12,0.0,0.40515,0.514996,0.616328,0.158068,0.47527,0.0,0.38981,0.0,0.418089,1
2023-02-06 14:26:14,0.0,0.455855,0.514996,0.670606,0.158068,0.525727,0.0,0.434845,0.0,0.467215,1
2023-02-06 14:26:16,0.0,0.447173,0.514996,0.662094,0.158068,0.517825,0.0,0.427794,0.0,0.460805,1
2023-02-06 14:26:18,0.0,0.464497,0.514996,0.681985,0.158068,0.536237,0.0,0.446339,0.0,0.47778,1
2023-02-06 14:26:20,0.0,0.459933,0.514996,0.679707,0.158068,0.53409,0.0,0.447244,0.0,0.475818,1
2023-02-06 14:26:22,0.0,0.441469,0.514996,0.661913,0.158068,0.517365,0.0,0.434113,0.0,0.459344,1
2023-02-06 14:26:24,0.0,0.479024,0.514996,0.704275,0.158068,0.556813,0.0,0.472354,0.0,0.497284,1
2023-02-06 14:26:26,0.0,0.4929,0.514996,0.721199,0.158068,0.572539,0.0,0.487416,0.0,0.514279,1
2023-02-06 14:26:28,0.0,0.466793,0.514996,0.689363,0.158068,0.542956,0.0,0.457794,0.0,0.483938,1
2023-02-06 14:26:30,0.0,0.466518,0.514996,0.687111,0.158068,0.540922,0.0,0.453504,0.0,0.482616,1
2023-02-06 14:26:32,0.0,0.475978,0.514996,0.695519,0.158068,0.548822,0.0,0.458278,0.0,0.491205,1
2023-02-06 14:26:34,0.0,0.446437,0.514996,0.659849,0.158068,0.515649,0.0,0.425342,0.0,0.457307,1
2023-02-06 14:26:36,0.0,0.460846,0.514996,0.676039,0.158068,0.531365,0.0,0.4406,0.0,0.474764,1
2023-02-06 14:26:38,0.0,0.498724,0.514996,0.719186,0.158068,0.571168,0.0,0.478823,0.0,0.512763,1
2023-02-06 14:26:40,0.0,0.464736,0.514996,0.684782,0.158068,0.538834,0.0,0.451358,0.0,0.480637,1
2023-02-06 14:26:42,0.0,0.449634,0.514996,0.670344,0.158068,0.525581,0.0,0.441781,0.0,0.467634,1
2023-02-06 14:26:44,0.0,0.451906,0.514996,0.673914,0.158068,0.528714,0.0,0.446197,0.0,0.46935,1
2023-02-06 14:26:46,0.0,0.431173,0.514996,0.652277,0.158068,0.508612,0.0,0.427956,0.0,0.450729,1
2023-02-06 14:26:48,0.0,0.448181,0.514996,0.668571,0.158068,0.523833,0.0,0.440393,0.0,0.464912,1
2023-02-06 14:26:50,0.0,0.45273,0.514996,0.671722,0.158068,0.526624,0.0,0.440221,0.0,0.46842,1
2023-02-06 14:26:52,0.0,0.456422,0.514996,0.673581,0.158068,0.528391,0.0,0.439238,0.0,0.470937,1
2023-02-06 14:26:54,0.0,0.477467,0.514996,0.694264,0.158068,0.547584,0.0,0.455014,0.0,0.489147,1
2023-02-06 14:26:56,0.0,0.44787,0.514996,0.662472,0.158068,0.51812,0.0,0.427997,0.0,0.461287,1
2023-02-06 14:26:58,0.0,0.423582,0.514996,0.635947,0.158068,0.493264,0.0,0.405994,0.0,0.435189,1
2023-02-06 14:27:00,0.0,0.432687,0.514996,0.649029,0.158068,0.505514,0.0,0.420212,0.0,0.447492,1
2023-02-06 14:27:02,0.0,0.44028,0.514996,0.660562,0.158068,0.516308,0.0,0.433196,0.0,0.45822,1
2023-02-06 14:27:04,0.0,0.458606,0.514996,0.681783,0.158068,0.536011,0.0,0.453101,0.0,0.476448,1
2023-02-06 14:27:06,0.0,0.46085,0.514996,0.685858,0.158068,0.53982,0.0,0.457081,0.0,0.481541,1
2023-02-06 14:27:08,0.0,0.435631,0.514996,0.654319,0.158068,0.510588,0.0,0.427626,0.0,0.451815,1
2023-02-06 14:27:10,0.0,0.410932,0.514996,0.62476,0.158068,0.482883,0.0,0.39907,0.0,0.424926,1
2023-02-06 14:27:12,0.0,0.438784,0.514996,0.653754,0.158068,0.509901,0.0,0.42192,0.0,0.452609,1
2023-02-06 14:27:14,0.0,0.484931,0.514996,0.702316,0.158068,0.554987,0.0,0.461789,0.0,0.496627,1
2023-02-06 14:27:16,0.0,0.462678,0.514996,0.678866,0.158068,0.533286,0.0,0.44204,0.0,0.476434,1
2023-02-06 14:27:18,0.0,0.456831,0.514996,0.672819,0.158068,0.52755,0.0,0.4379,0.0,0.46936,1
2023-02-06 14:27:20,0.0,0.499151,0.514996,0.723569,0.158068,0.574879,0.0,0.485271,0.0,0.516351,1
2023-02-06 14:27:22,0.0,0.453866,0.514996,0.675585,0.158068,0.530963,0.0,0.447961,0.0,0.473076,1
2023-02-06 14:27:24,0.0,0.39343,0.514996,0.609175,0.158068,0.468524,0.0,0.390255,0.0,0.409264,1
2023-02-06 14:27:26,0.0,0.433859,0.514996,0.656137,0.158068,0.512213,0.0,0.431473,0.0,0.453946,1
2023-02-06 14:27:28,0.0,0.432338,0.514996,0.650285,0.158068,0.507096,0.0,0.424467,0.0,0.448461,1
2023-02-06 14:27:30,0.0,0.382685,0.514996,0.592656,0.158068,0.453154,0.0,0.371181,0.0,0.395491,1
2023-02-06 14:27:32,0.0,0.407127,0.514996,0.618304,0.158068,0.476767,0.0,0.39073,0.0,0.419705,1
2023-02-06 14:27:34,0.0,0.449257,0.514996,0.662063,0.158068,0.517411,0.0,0.426447,0.0,0.459413,1
2023-02-06 14:27:36,0.0,0.44754,0.514996,0.661575,0.158068,0.517203,0.0,0.426945,0.0,0.460593,1
2023-02-06 14:27:38,0.0,0.405639,0.514996,0.615381,0.158068,0.474236,0.0,0.388405,0.0,0.416575,1
2023-02-06 14:27:40,0.0,0.394915,0.514996,0.60655,0.158068,0.466046,0.0,0.383262,0.0,0.408353,1
2023-02-06 14:27:42,0.0,0.459106,0.514996,0.681167,0.158068,0.535948,0.0,0.451778,0.0,0.477808,1
2023-02-06 14:27:44,0.0,0.481152,0.514996,0.707398,0.158068,0.560051,0.0,0.475895,0.0,0.500169,1
2023-02-06 14:27:46,0.0,0.482268,0.514996,0.710636,0.158068,0.563067,0.0,0.479243,0.0,0.504352,1
2023-02-06 14:27:48,0.0,0.485508,0.514996,0.710222,0.158068,0.56279,0.0,0.476628,0.0,0.503632,1
2023-02-06 14:27:50,0.0,0.419316,0.514996,0.633397,0.158068,0.491145,0.0,0.406681,0.0,0.433309,1
2023-02-06 14:27:52,0.0,0.433615,0.514996,0.64737,0.158068,0.504135,0.0,0.416687,0.0,0.447107,1
2023-02-06 14:27:54,0.0,0.528288,0.514996,0.749768,0.158068,0.599141,0.0,0.502837,0.0,0.54092,1
2023-02-06 14:27:56,0.0,0.52393,0.514996,0.746828,0.158068,0.596378,0.0,0.500685,0.0,0.539345,1
2023-02-06 14:27:58,0.0,0.482943,0.514996,0.701558,0.158068,0.554341,0.0,0.463058,0.0,0.496259,1
2023-02-06 14:28:00,0.0,0.467733,0.514996,0.688472,0.158068,0.542207,0.0,0.454752,0.0,0.483866,1
2023-02-06 14:28:02,0.0,0.473054,0.514996,0.698308,0.158068,0.551552,0.0,0.466686,0.0,0.49292,1
2023-02-06 14:28:04,0.0,0.466322,0.514996,0.691037,0.158068,0.545038,0.0,0.462253,0.0,0.485166,1
2023-02-06 14:28:06,0.0,0.404663,0.514996,0.624181,0.158068,0.482761,0.0,0.404401,0.0,0.424398,1
2023-02-06 14:28:08,0.0,0.417793,0.514996,0.635093,0.158068,0.493016,0.0,0.412142,0.0,0.434079,1
2023-02-06 14:28:10,0.0,0.470617,0.514996,0.691743,0.158068,0.545293,0.0,0.457744,0.0,0.486971,1
2023-02-06 14:28:12,0.0,0.438449,0.514996,0.652901,0.158068,0.508825,0.0,0.42034,0.0,0.451721,1
2023-02-06 14:28:14,0.0,0.460706,0.514996,0.673591,0.158068,0.528175,0.0,0.436272,0.0,0.470612,1
2023-02-06 14:28:16,0.0,0.507611,0.514996,0.728439,0.158068,0.578994,0.0,0.484029,0.0,0.522117,1
2023-02-06 14:28:18,0.0,0.454473,0.514996,0.669337,0.158068,0.524357,0.0,0.434967,0.0,0.466614,1
2023-02-06 14:28:20,0.0,0.43829,0.514996,0.655523,0.158068,0.511499,0.0,0.425933,0.0,0.453355,1
2023-02-06 14:28:22,0.0,0.438295,0.514996,0.659899,0.158068,0.515954,0.0,0.433807,0.0,0.457434,1
2023-02-06 14:28:24,0.0,0.388729,0.514996,0.604845,0.158068,0.464773,0.0,0.387324,0.0,0.4052,1
2023-02-06 14:28:26,0.0,0.438154,0.514996,0.661956,0.158068,0.518396,0.0,0.438457,0.0,0.459783,1
2023-02-06 14:28:28,0.0,0.463625,0.514996,0.686676,0.158068,0.540824,0.0,0.456473,0.0,0.481478,1
2023-02-06 14:28:30,0.0,0.423447,0.514996,0.638777,0.158068,0.49591,0.0,0.411283,0.0,0.437874,1
2023-02-06 14:28:32,0.0,0.465117,0.514996,0.682494,0.158068,0.536294,0.0,0.445869,0.0,0.479092,1
2023-02-06 14:28:34,0.0,0.456144,0.514996,0.667422,0.158068,0.522299,0.0,0.430153,0.0,0.465049,1
2023-02-06 14:28:36,0.0,0.430418,0.514996,0.641747,0.158068,0.498123,0.0,0.408054,0.0,0.441856,1
2023-02-06 14:28:38,0.0,0.499426,0.514996,0.718971,0.158068,0.570228,0.0,0.477048,0.0,0.512272,1
2023-02-06 14:28:40,0.0,0.494936,0.514996,0.718732,0.158068,0.570638,0.0,0.481744,0.0,0.512179,1
2023-02-06 14:28:42,0.0,0.450226,0.514996,0.673664,0.158068,0.528999,0.0,0.446463,0.0,0.470298,1
2023-02-06 14:28:44,0.0,0.438208,0.514996,0.660626,0.158068,0.51687,0.0,0.436436,0.0,0.456843,1
2023-02-06 14:28:46,0.0,0.462804,0.514996,0.690786,0.158068,0.54509,0.0,0.463622,0.0,0.485866,1
2023-02-06 14:28:48,0.0,0.4958,0.514996,0.722889,0.158068,0.574649,0.0,0.488329,0.0,0.51503,1
2023-02-06 14:28:50,0.0,0.442941,0.514996,0.659804,0.158068,0.515653,0.0,0.429549,0.0,0.457671,1
2023-02-06 14:28:52,0.0,0.443444,0.514996,0.657981,0.158068,0.513457,0.0,0.424477,0.0,0.456473,1
2023-02-06 14:28:54,0.0,0.49163,0.514996,0.706807,0.158068,0.55852,0.0,0.463472,0.0,0.501155,1
2023-02-06 14:28:56,0.0,0.454062,0.514996,0.667573,0.158068,0.522076,0.0,0.430137,0.0,0.465838,1
2023-02-06 14:28:58,0.0,0.451733,0.514996,0.665034,0.158068,0.519894,0.0,0.42965,0.0,0.462431,1
2023-02-06 14:29:00,0.0,0.471245,0.514996,0.692197,0.158068,0.545654,0.0,0.457776,0.0,0.487358,1
2023-02-06 14:29:02,0.0,0.472191,0.514996,0.698891,0.158068,0.552403,0.0,0.468377,0.0,0.493275,1
2023-02-06 14:29:04,0.0,0.438391,0.514996,0.661127,0.158068,0.517783,0.0,0.438042,0.0,0.457705,1
2023-02-06 14:29:06,0.0,0.372752,0.514996,0.591355,0.158068,0.452618,0.0,0.377677,0.0,0.393551,1
2023-02-06 14:29:08,0.0,0.430844,0.514996,0.649372,0.158068,0.507657,0.0,0.427613,0.0,0.448828,1
2023-02-06 14:29:10,0.0,0.50662,0.514996,0.731733,0.158068,0.583192,0.0,0.494122,0.0,0.524879,1
2023-02-06 14:29:12,0.0,0.537076,0.514996,0.762178,0.158068,0.610357,0.0,0.514734,0.0,0.552911,1
2023-02-06 14:29:14,0.0,0.54178,0.514996,0.761105,0.158068,0.609043,0.0,0.510028,0.0,0.551902,1
2023-02-06 14:29:16,0.0,0.478446,0.514996,0.693495,0.158068,0.546423,0.0,0.452671,0.0,0.490432,1
2023-02-06 14:29:18,0.0,0.461144,0.514996,0.67505,0.158068,0.529124,0.0,0.438128,0.0,0.471816,1
2023-02-06 14:29:20,0.0,0.463512,0.514996,0.683778,0.158068,0.537844,0.0,0.450725,0.0,0.479519,1
2023-02-06 14:29:22,0.0,0.447675,0.514996,0.672078,0.158068,0.527562,0.0,0.445428,0.0,0.468354,1
2023-02-06 14:29:24,0.0,0.479635,0.514996,0.708159,0.158068,0.56163,0.0,0.479445,0.0,0.50106,1
2023-02-06 14:29:26,0.0,0.481941,0.514996,0.714862,0.158068,0.567843,0.0,0.486166,0.0,0.507636,1
2023-02-06 14:29:28,0.0,0.453784,0.514996,0.676702,0.158068,0.53195,0.0,0.44913,0.0,0.472415,1
2023-02-06 14:29:30,0.0,0.409263,0.514996,0.623069,0.158068,0.481289,0.0,0.397788,0.0,0.423311,1
2023-02-06 14:29:32,0.0,0.436476,0.514996,0.648353,0.158068,0.505071,0.0,0.416855,0.0,0.44869,1
2023-02-06 14:29:34,0.0,0.506719,0.514996,0.720214,0.158068,0.570952,0.0,0.473948,0.0,0.514625,1
2023-02-06 14:29:36,0.0,0.484144,0.514996,0.699259,0.158068,0.551035,0.0,0.455561,0.0,0.495057,1
2023-02-06 14:29:38,0.0,0.486193,0.514996,0.701311,0.158068,0.553368,0.0,0.459842,0.0,0.496355,1
2023-02-06 14:29:40,0.0,0.45927,0.514996,0.679095,0.158068,0.533564,0.0,0.446932,0.0,0.47525,1
2023-02-06 14:29:42,0.0,0.408522,0.514996,0.62926,0.158068,0.487918,0.0,0.408929,0.0,0.428644,1
2023-02-06 14:29:44,0.0,0.471552,0.514996,0.699926,0.158068,0.554486,0.0,0.473845,0.0,0.493879,1
2023-02-06 14:29:46,0.0,0.460134,0.514996,0.692959,0.158068,0.547753,0.0,0.468612,0.0,0.486964,1
2023-02-06 14:29:48,0.0,0.462394,0.514996,0.687697,0.158068,0.542583,0.0,0.460493,0.0,0.482687,1
2023-02-06 14:29:50,0.0,0.51115,0.514996,0.736883,0.158068,0.587269,0.0,0.496895,0.0,0.528668,1
2023-02-06 14:29:52,0.0,0.461388,0.514996,0.6757,0.158068,0.529369,0.0,0.437388,0.0,0.472785,1
2023-02-06 14:29:54,0.0,0.497418,0.514996,0.707061,0.158068,0.558254,0.0,0.460578,0.0,0.502751,1
2023-02-06 14:29:56,0.0,0.515771,0.514996,0.73286,0.158068,0.582006,0.0,0.483251,0.0,0.526139,1
2023-02-06 14:29:58,0.0,0.432649,0.514996,0.639923,0.158068,0.496012,0.0,0.405613,0.0,0.439797,1
2023-02-06 14:30:00,0.0,0.448039,0.514996,0.664775,0.158068,0.520392,0.0,0.433737,0.0,0.462677,1
2023-02-06 14:30:02,0.0,0.46716,0.514996,0.697197,0.158068,0.551374,0.0,0.469401,0.0,0.491066,1
2023-02-06 14:30:04,0.0,0.450504,0.514996,0.679549,0.158068,0.53563,0.0,0.458042,0.0,0.474492,1
2023-02-06 14:30:06,0.0,0.438729,0.514996,0.672384,0.158068,0.52922,0.0,0.45312,0.0,0.467645,1
2023-02-06 14:30:08,0.0,0.401925,0.514996,0.619902,0.158068,0.479815,0.0,0.402024,0.0,0.420562,1
2023-02-06 14:30:10,0.0,0.403637,0.514996,0.616348,0.158068,0.475012,0.0,0.39186,0.0,0.417117,1
2023-02-06 14:30:12,0.0,0.462859,0.514996,0.675579,0.158068,0.52896,0.0,0.435726,0.0,0.472603,1
2023-02-06 14:30:14,0.0,0.48303,0.514996,0.685046,0.158068,0.537079,0.0,0.437835,0.0,0.483175,1
2023-02-06 14:30:16,0.0,0.460966,0.514996,0.668196,0.158068,0.521261,0.0,0.423866,0.0,0.466202,1
2023-02-06 14:30:18,0.0,0.488201,0.514996,0.69691,0.158068,0.548725,0.0,0.452679,0.0,0.49343,1
2023-02-06 14:30:20,0.0,0.507716,0.514996,0.73235,0.158068,0.583039,0.0,0.492558,0.0,0.524626,1
2023-02-06 14:30:22,0.0,0.49904,0.514996,0.7376,0.158068,0.589337,0.0,0.507029,0.0,0.527592,1
2023-02-06 14:30:24,0.0,0.4675,0.514996,0.703326,0.158068,0.558471,0.0,0.483055,0.0,0.496661,1
2023-02-06 14:30:26,0.0,0.381856,0.514996,0.618663,0.158068,0.479624,0.0,0.410542,0.0,0.415921,1
2023-02-06 14:30:28,0.0,0.410367,0.514996,0.634582,0.158068,0.494867,0.0,0.421474,0.0,0.434921,1
2023-02-06 14:30:30,0.0,0.479243,0.514996,0.702532,0.158068,0.555908,0.0,0.469373,0.0,0.497216,1
2023-02-06 14:30:32,0.0,0.474817,0.514996,0.684541,0.158068,0.536846,0.0,0.440199,0.0,0.480865,1
2023-02-06 14:30:34,0.0,0.485288,0.514996,0.673831,0.158068,0.525778,0.0,0.422153,0.0,0.47506,1
2023-02-06 14:30:36,0.0,0.442901,0.514996,0.638953,0.158068,0.493545,0.0,0.392814,0.0,0.439784,1
2023-02-06 14:30:38,0.0,0.429081,0.514996,0.621235,0.156802,0.477366,0.0,0.383908,0.0,0.424994,1
2023-02-06 14:30:40,0.0,0.444326,0.514996,0.663078,0.157146,0.518468,0.0,0.43491,0.0,0.460674,1
2023-02-06 14:30:42,0.0,0.380367,0.514996,0.621879,0.159214,0.482896,0.0,0.414615,0.0,0.418371,1
2023-02-06 14:30:44,0.0,0.389037,0.514996,0.631161,0.160436,0.492385,0.0,0.430968,0.0,0.429751,1
2023-02-06 14:30:46,0.0,0.404312,0.514996,0.676778,0.158068,0.534318,0.0,0.47155,0.0,0.464411,1
2023-02-06 14:30:48,0.0,0.426347,0.514996,0.665467,0.154155,0.521397,0.0,0.4543,0.0,0.461902,1
2023-02-06 14:30:50,0.0,0.482706,0.514996,0.701908,0.15499,0.553316,0.0,0.468002,0.0,0.496169,1
2023-02-06 14:30:52,0.0,0.507864,0.51547,0.698451,0.161945,0.548927,0.0,0.440332,0.0,0.493644,1
2023-02-06 14:30:54,0.0,0.603049,0.515815,0.708478,0.165882,0.557356,0.0,0.435514,0.0,0.519199,1
2023-02-06 14:30:56,0.0,0.58802,0.515386,0.732273,0.158068,0.576963,0.0,0.441513,0.0,0.52547,1
2023-02-06 14:30:58,0.0,0.707983,0.5145,0.683373,0.146293,0.529933,0.0,0.424901,0.0,0.497752,1
2023-02-06 14:31:00,1.0,0.986128,0.5145,0.690006,0.149241,0.539388,0.0,0.461143,0.0,0.485537,1
2023-02-06 14:31:02,1.0,0.898835,0.51549,0.674441,0.168712,0.532611,0.0,0.461114,0.0,0.413928,1
2023-02-06 14:31:04,1.0,0.686952,0.516297,0.615618,0.178748,0.482165,1.0,0.610614,1.0,0.473521,1
2023-02-06 14:31:06,0.0,0.600404,0.515275,0.623459,0.158068,0.484329,1.0,0.828582,0.0,0.520762,1
2023-02-06 14:31:08,0.0,0.492,0.512765,0.656253,0.128367,0.505355,1.0,0.854777,0.0,0.454241,1
2023-02-06 14:31:10,0.0,0.468629,0.51242,0.683456,0.135997,0.527426,1.0,0.925739,0.0,0.480486,1
2023-02-06 14:31:12,0.0,0.429461,0.51579,0.676624,0.184792,0.526485,1.0,0.942811,0.0,0.474637,1
2023-02-06 14:31:14,0.0,0.448587,0.518827,0.731297,0.211064,0.577882,1.0,0.914612,0.0,0.503609,1
2023-02-06 14:31:16,0.0,0.50776,0.516295,0.766894,0.158068,0.595099,1.0,1.0,0.0,0.559647,1
