segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_am_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_am_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_am_demodulated,m1_speed_rms_baseband,m1_speed_rms_am_demodulated,m1_speed_mean_baseband,m1_speed_mean_am_demodulated,m1_speed_variance_baseband,m1_speed_variance_am_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_am_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_am_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_am_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_am_demodulated,m2_speed_rms_baseband,m2_speed_rms_am_demodulated,m2_speed_mean_baseband,m2_speed_mean_am_demodulated,m2_speed_variance_baseband,m2_speed_variance_am_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_am_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_am_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_am_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_am_demodulated,m3_speed_rms_baseband,m3_speed_rms_am_demodulated,m3_speed_mean_baseband,m3_speed_mean_am_demodulated,m3_speed_variance_baseband,m3_speed_variance_am_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_am_demodulated,m4_speed_psd_peak_baseband,m4_speed_psd_peak_am_demodulated,m4_speed_psd_mean_energy_baseband,m4_speed_psd_mean_energy_am_demodulated,m4_speed_psd_peak_freq_baseband,m4_speed_psd_peak_freq_am_demodulated,m4_speed_rms_baseband,m4_speed_rms_am_demodulated,m4_speed_mean_baseband,m4_speed_mean_am_demodulated,m4_speed_variance_baseband,m4_speed_variance_am_demodulated,m4_speed_fft_peak_baseband,m4_speed_fft_peak_am_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_am_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_am_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_am_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_am_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_am_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_am_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_am_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_am_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_am_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_am_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_am_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_am_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_am_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_am_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_am_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_am_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_am_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_am_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_am_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_am_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_am_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_am_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_am_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_am_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_am_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_am_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_am_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_am_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_am_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_am_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_am_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_am_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_am_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_am_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_am_demodulated,current_state_binary
78,2023-02-06T14:47:08.000000000,2023-02-06T14:48:06.000000000,0.0,0.385139,0.0,0.393872,0.0,0.31617,0.929852,0.688718,0.954595,0.689677,0.0,0.338234,0.954595,0.689677,0.221198,0.650032,0.225659,0.701109,0.333333,0.445585,0.74732,0.739848,0.748188,0.729696,0.71449,0.679153,0.748188,0.729696,0.345434,0.496421,0.476977,0.484411,0.666667,0.716558,0.804805,0.71217,0.890734,0.692608,0.34711,0.623131,0.890734,0.692608,0.308076,1.0,0.439105,1.0,0.666667,0.576686,0.912596,0.857197,0.925447,0.761965,0.603563,0.812935,0.925447,0.761965,0.292406,0.723462,0.273317,0.656693,0.333333,0.448865,0.789919,0.580854,0.696782,0.468645,0.645444,0.795321,0.696527,0.46836,0.965627,1.0,0.877748,0.999137,0.333333,0.39324,0.943325,0.934747,0.806423,0.78915,0.879184,1.0,0.806422,0.789103,0.587273,0.632442,0.579303,0.628702,0.333333,0.391351,0.670593,0.516899,0.468409,0.356202,0.959194,0.697906,0.467838,0.354544,0.855045,0.890165,0.848132,0.969989,0.333333,0.422475,0.924977,0.926493,0.755506,0.710944,0.959496,1.0,0.755504,0.710862,4.6e-05,0.269373,3.1e-05,0.269304,0.333333,0.460595,0.013804,0.269746,0.108694,0.313207,8.7e-05,0.262268,0.032397,0.28632,0
79,2023-02-06T14:47:38.000000000,2023-02-06T14:48:36.000000000,0.0,0.365011,0.0,0.363316,0.0,0.270923,0.929852,0.667368,0.954595,0.666839,0.0,0.331058,0.954595,0.666839,0.559445,0.712386,0.677965,0.793798,0.333333,0.41472,0.924468,0.836131,0.997206,0.886075,0.458095,0.565474,0.997206,0.886075,0.041916,0.483454,0.059708,0.486244,1.0,0.724592,0.825831,0.705306,0.92823,0.679927,0.276732,0.642079,0.92823,0.679927,1.0,0.974758,1.0,0.940209,0.666667,0.663956,1.0,0.892474,0.973504,0.774056,0.858569,0.874568,0.973504,0.774056,0.772815,0.774219,0.648743,0.708938,0.333333,0.461053,0.586276,0.431139,0.451856,0.340306,0.650732,0.648253,0.451395,0.339968,0.928987,0.826211,0.927283,0.83683,0.333333,0.432305,0.82872,0.843886,0.639264,0.714265,1.0,0.886495,0.639261,0.714199,0.549615,0.626644,0.52719,0.620773,0.333333,0.40849,0.501944,0.399791,0.311086,0.279253,0.646642,0.537526,0.310345,0.277306,0.740784,0.741306,0.842431,0.806192,0.333333,0.417368,0.804898,0.836872,0.575141,0.638105,1.0,0.898378,0.575138,0.637997,1e-06,0.280497,1e-06,0.280179,0.333333,0.465922,0.003974,0.26634,0.086157,0.304829,1e-05,0.263819,0.00793,0.27517,0
80,2023-02-06T14:48:08.000000000,2023-02-06T14:49:06.000000000,0.0,0.410868,0.0,0.411105,0.0,0.313676,0.929852,0.738896,0.954595,0.738907,0.0,0.361724,0.954595,0.738907,0.231595,0.571218,0.294946,0.622028,0.333333,0.453827,0.682731,0.732266,0.80414,0.795038,0.233994,0.527926,0.80414,0.795038,0.599669,0.734396,0.69728,0.751053,0.666667,0.621766,0.905999,0.792772,0.866995,0.695028,0.848131,0.855951,0.866995,0.695028,0.41006,0.692376,0.389693,0.663622,0.666667,0.679255,0.981406,0.932955,0.965412,0.834011,0.782655,0.849078,0.965412,0.834011,0.161323,0.461459,0.168422,0.478068,0.333333,0.509114,0.198096,0.259753,0.116923,0.224252,0.11969,0.371008,0.116182,0.223795,0.638621,0.767617,0.604993,0.754442,0.333333,0.489077,0.71189,0.808182,0.554918,0.697669,0.715943,0.821362,0.554915,0.697602,0.099133,0.420582,0.11417,0.432242,0.333333,0.454582,0.165405,0.272708,0.082935,0.222994,0.085758,0.313974,0.081949,0.220877,0.74536,0.825953,0.688856,0.81577,0.333333,0.495446,0.709288,0.815777,0.520364,0.640501,0.739044,0.843628,0.52036,0.640396,1e-06,0.318585,1e-06,0.318486,0.333333,0.543456,0.006696,0.315199,0.095361,0.354786,1.2e-05,0.309508,0.017923,0.328242,0
81,2023-02-06T14:48:38.000000000,2023-02-06T14:49:36.000000000,0.0,0.386684,0.0,0.388557,0.0,0.312811,0.929852,0.70885,0.954595,0.710199,0.0,0.341932,0.954595,0.710199,0.085612,0.446166,0.136373,0.48339,0.666667,0.558398,0.544423,0.604217,0.710283,0.685467,0.074327,0.446399,0.710283,0.685467,0.660771,0.680634,0.693865,0.668193,0.666667,0.578319,0.966075,0.778597,0.903443,0.682498,0.959612,0.817761,0.903443,0.682498,0.764474,0.832401,0.731578,0.804733,0.333333,0.534331,0.933012,0.855274,0.949132,0.790633,0.547523,0.701642,0.949132,0.790633,0.114668,0.346074,0.098786,0.371045,0.333333,0.502006,0.239775,0.23524,0.159132,0.214793,0.150607,0.301249,0.158426,0.21434,0.705643,0.798124,0.666695,0.77958,0.333333,0.478377,0.708625,0.7648,0.566495,0.665771,0.654914,0.79116,0.566493,0.6657,0.048248,0.323047,0.047321,0.324527,0.333333,0.447136,0.232085,0.271087,0.147994,0.231868,0.133923,0.276473,0.147078,0.229852,0.671961,0.801282,0.714546,0.831832,0.333333,0.503152,0.712341,0.780603,0.552576,0.62585,0.658531,0.804655,0.552573,0.625744,1e-06,0.304354,1e-06,0.304545,0.333333,0.575649,0.010474,0.3156,0.10562,0.351938,2.2e-05,0.30659,0.02906,0.331575,1
82,2023-02-06T14:49:08.000000000,2023-02-06T14:50:06.000000000,0.0,0.339218,0.0,0.324979,0.0,0.250344,0.929852,0.65777,0.954595,0.65886,0.0,0.317819,0.954595,0.65886,0.023549,0.423002,0.035961,0.4624,0.333333,0.599049,0.542356,0.602025,0.709389,0.707925,0.070378,0.366374,0.709389,0.707925,0.402907,0.466496,0.470471,0.452721,0.666667,0.566233,0.835715,0.664095,0.929145,0.670926,0.311987,0.548658,0.929145,0.670926,0.156168,0.68973,0.142921,0.662146,0.333333,0.538032,0.841101,0.737614,0.889643,0.710199,0.381107,0.540074,0.889643,0.710199,0.021349,0.397305,0.027087,0.397493,0.333333,0.606596,0.364225,0.290732,0.349039,0.28869,0.05214,0.289984,0.348492,0.288313,0.014574,0.519435,0.013617,0.517334,0.333333,0.624132,0.182463,0.508517,0.162167,0.47375,0.026116,0.509703,0.162161,0.473637,0.021839,0.366829,0.02667,0.361336,0.333333,0.515407,0.359071,0.328143,0.336926,0.305576,0.066234,0.282159,0.336213,0.303692,0.019536,0.469477,0.019746,0.511028,0.333333,0.618018,0.162445,0.521116,0.146467,0.455013,0.019223,0.524581,0.146461,0.454855,1.7e-05,0.307993,1.3e-05,0.307882,0.333333,0.670816,0.008382,0.302948,0.093355,0.333913,4.8e-05,0.298673,0.015745,0.310576,1
83,2023-02-06T14:49:38.000000000,2023-02-06T14:50:36.000000000,0.0,0.429898,0.0,0.432398,0.0,0.334071,0.929852,0.776427,0.954595,0.778499,0.0,0.370993,0.954595,0.778499,1.2e-05,0.401971,1.5e-05,0.402454,1.0,0.488925,0.59246,0.67121,0.776086,0.784558,3.5e-05,0.438977,0.776086,0.784558,0.000283,0.427434,0.000265,0.414449,1.0,0.508814,0.721779,0.656541,0.899452,0.759425,0.001085,0.41299,0.899452,0.759425,8.9e-05,0.442762,8.1e-05,0.443747,1.0,0.528824,0.790363,0.779184,0.891401,0.793509,0.000223,0.47857,0.891401,0.793509,1e-06,0.281028,1e-06,0.323263,1.0,0.552797,0.387673,0.369529,0.388189,0.40082,2e-06,0.222669,0.387675,0.400443,2e-06,0.409476,2e-06,0.407357,1.0,0.53078,0.178543,0.382038,0.180091,0.392505,4e-06,0.410959,0.180085,0.392381,2e-06,0.306367,2e-06,0.303664,1.0,0.49544,0.387419,0.408531,0.388167,0.420346,5e-06,0.225569,0.387509,0.418841,1e-06,0.443897,2e-06,0.44685,1.0,0.555521,0.188057,0.393921,0.195717,0.385942,2e-06,0.421617,0.195711,0.385774,0.0,0.340041,0.0,0.340431,1.0,0.711799,0.000191,0.356695,0.078909,0.384203,0.0,0.349166,0.000241,0.366139,1
84,2023-02-06T14:50:08.000000000,2023-02-06T14:51:06.000000000,0.0,0.399152,0.0,0.388659,0.0,0.294268,0.929852,0.738626,0.954595,0.739507,0.0,0.359081,0.954595,0.739507,0.0,0.40722,0.0,0.420469,0.0,0.432693,0.591943,0.657529,0.775607,0.786321,0.0,0.376886,0.775607,0.786321,0.0,0.322684,0.0,0.303083,0.0,0.253375,0.719301,0.612709,0.897495,0.737216,2e-06,0.340172,0.897495,0.737216,0.0,0.442505,0.0,0.430242,0.0,0.289898,0.789606,0.722882,0.890813,0.753732,0.0,0.391429,0.890813,0.753732,0.0,0.360758,0.0,0.370698,0.0,0.46871,0.387486,0.404219,0.388002,0.427074,0.0,0.280531,0.387488,0.426737,0.0,0.338489,0.0,0.344357,0.0,0.468368,0.178609,0.342332,0.180161,0.366424,0.0,0.331195,0.180155,0.36629,0.0,0.364017,0.0,0.361628,0.0,0.377837,0.387163,0.436398,0.387913,0.442651,0.0,0.269076,0.387255,0.441118,0.0,0.323069,0.0,0.339001,0.0,0.470777,0.188238,0.358709,0.195907,0.370241,0.0,0.342335,0.195902,0.370062,0.0,0.340193,0.0,0.340083,0.333333,0.65911,8e-06,0.331976,0.07885,0.362273,0.0,0.330317,7e-06,0.336491,1
85,2023-02-06T14:50:38.000000000,2023-02-06T14:51:36.000000000,0.0,0.360268,0.0,0.360334,0.0,0.285292,0.929852,0.665271,0.954595,0.665651,0.0,0.325678,0.954595,0.665651,4e-06,0.313155,5e-06,0.311312,1.0,0.787193,0.593412,0.547811,0.776948,0.669958,0.000176,0.313541,0.776948,0.669958,0.0,0.271873,0.0,0.250464,0.0,0.289626,0.719154,0.531497,0.897363,0.659843,1e-06,0.268023,0.897363,0.659843,0.0,0.329889,0.0,0.320838,0.0,0.322534,0.789398,0.629014,0.890643,0.666068,2e-06,0.32845,0.890643,0.666068,0.0,0.258727,0.0,0.273868,1.0,0.939952,0.387359,0.373994,0.387873,0.398982,6e-06,0.240142,0.387359,0.39867,0.0,0.266615,0.0,0.27119,1.0,0.962381,0.178729,0.256803,0.18028,0.284983,1e-06,0.25999,0.180275,0.284835,0.0,0.266795,1e-06,0.268553,1.0,0.8843,0.387014,0.406449,0.387761,0.417868,8e-06,0.211675,0.387103,0.416338,0.0,0.278097,0.0,0.284116,1.0,0.964378,0.188354,0.271253,0.196027,0.293839,1e-06,0.267828,0.196021,0.293642,0.0,0.280082,0.0,0.279985,1.0,0.959242,5e-06,0.273536,0.078851,0.304226,0.0,0.27204,5e-06,0.278657,0
86,2023-02-06T14:51:08.000000000,2023-02-06T14:52:06.000000000,0.0,0.436861,0.0,0.458307,0.0,0.320424,0.929852,0.739457,0.954595,0.737405,0.0,0.368624,0.954595,0.737405,0.003017,0.297816,0.003816,0.272974,1.0,0.832473,0.628188,0.578397,0.743495,0.667855,0.256138,0.431552,0.743495,0.667855,3.8e-05,0.333604,3.8e-05,0.30291,1.0,0.63756,0.718283,0.587354,0.89625,0.727295,0.001327,0.298734,0.89625,0.727295,8.5e-05,0.348853,7.2e-05,0.339043,1.0,0.676659,0.787133,0.683775,0.888654,0.724383,0.001291,0.368766,0.888654,0.724383,0.000162,0.218874,0.000174,0.249895,1.0,1.0,0.355371,0.406597,0.338154,0.418602,0.057266,0.296923,0.337598,0.418258,5.2e-05,0.318877,5.9e-05,0.32098,1.0,1.0,0.165575,0.320587,0.156078,0.338984,0.012181,0.325263,0.156072,0.338847,0.000132,0.244179,0.0002,0.248879,1.0,1.0,0.345182,0.4375,0.312428,0.436814,0.091575,0.256977,0.311689,0.435322,3.7e-05,0.359206,4.1e-05,0.361023,1.0,1.0,0.17461,0.333178,0.169677,0.341227,0.011413,0.329562,0.169672,0.341044,0.0,0.290684,0.0,0.290599,1.0,0.998301,0.000207,0.284665,0.079089,0.321858,0.0,0.282554,0.000257,0.293313,0
87,2023-02-06T14:51:38.000000000,2023-02-06T14:52:36.000000000,5e-06,0.427938,7e-06,0.426329,1.0,0.442643,0.929397,0.753545,0.954253,0.747446,3.9e-05,0.389012,0.954253,0.747446,0.529815,0.499342,0.77859,0.538935,0.333333,0.57959,0.787709,0.656415,0.776785,0.690323,0.778954,0.57831,0.776785,0.690323,0.0355,0.362603,0.050397,0.34096,1.0,0.689377,0.76849,0.651543,0.892931,0.756946,0.199718,0.388777,0.892931,0.756946,0.06822,0.478432,0.088684,0.446909,0.666667,0.689598,0.817326,0.706995,0.897228,0.731407,0.141958,0.437681,0.897228,0.731407,0.67833,0.553326,0.522894,0.512311,0.333333,0.670972,0.629228,0.549925,0.542973,0.505869,0.47203,0.587606,0.54259,0.505574,0.035687,0.397742,0.039147,0.40662,0.333333,0.682995,0.120103,0.401891,0.083897,0.378831,0.026332,0.4116,0.083891,0.378697,0.438996,0.51974,0.422679,0.540861,0.333333,0.626116,0.475808,0.523889,0.315845,0.453886,0.528123,0.515789,0.31511,0.452301,0.026893,0.342702,0.030475,0.360628,0.333333,0.673118,0.11959,0.408437,0.085938,0.371394,0.021854,0.402075,0.085931,0.371211,1e-06,0.318637,0.0,0.317821,0.333333,0.718876,0.003228,0.278795,0.085034,0.327727,6e-06,0.28227,0.006711,0.285498,0
88,2023-02-06T14:52:08.000000000,2023-02-06T14:53:06.000000000,0.001928,0.552629,0.003372,0.65076,1.0,0.690483,0.934967,0.756327,0.944574,0.742663,0.111668,0.409078,0.944574,0.742663,0.445988,0.473593,0.496411,0.508796,0.333333,0.600177,0.759463,0.574875,0.808176,0.597148,0.533871,0.572466,0.808176,0.597148,0.318656,0.546077,0.370128,0.498191,0.666667,0.627239,0.788258,0.677738,0.832607,0.719972,0.509414,0.515975,0.832607,0.719972,0.361753,0.513465,0.39268,0.502617,0.666667,0.468886,0.710978,0.704465,0.786783,0.694046,0.321565,0.579492,0.786783,0.694046,0.682637,0.440167,0.622152,0.430339,0.333333,0.693062,0.587679,0.555526,0.407286,0.471142,0.836365,0.607392,0.406788,0.470826,0.683707,0.543963,0.632254,0.53131,0.333333,0.603757,0.642852,0.550292,0.437743,0.488453,0.788889,0.595492,0.43774,0.488347,0.672896,0.40755,0.762714,0.421527,0.333333,0.865689,0.426836,0.497338,0.201356,0.398358,0.589862,0.442547,0.200497,0.396768,0.448069,0.647776,0.444245,0.648751,0.333333,0.609087,0.638928,0.550391,0.417764,0.453957,0.721542,0.591218,0.41776,0.453805,1e-06,0.263777,1e-06,0.263699,0.333333,0.620755,0.00812,0.263155,0.099511,0.312441,1.4e-05,0.256418,0.022427,0.282504,0
89,2023-02-06T14:52:38.000000000,2023-02-06T14:53:36.000000000,0.334685,0.605731,0.560999,0.745066,0.666667,0.493124,0.950623,0.748212,0.954787,0.7302,0.123875,0.40638,0.954787,0.7302,0.038595,0.401256,0.049685,0.427023,0.333333,0.45736,0.480079,0.436972,0.586753,0.463435,0.270485,0.493455,0.586753,0.463435,0.706877,0.657443,0.655575,0.59302,0.666667,0.631869,0.850502,0.739688,0.87354,0.759549,0.595327,0.579039,0.87354,0.759549,0.414846,0.66043,0.39135,0.594836,0.333333,0.483365,0.816821,0.763418,0.833778,0.710851,0.676928,0.709445,0.833778,0.710851,0.013997,0.418027,0.016174,0.380312,0.333333,0.512437,0.410792,0.546974,0.215007,0.444192,0.570955,0.70937,0.214348,0.443887,0.574353,0.581402,0.523043,0.575456,0.333333,0.509471,0.716426,0.64925,0.554346,0.563105,0.740855,0.661721,0.554343,0.56301,0.000599,0.340865,0.000614,0.346477,1.0,0.762874,0.304734,0.517354,0.10797,0.403105,0.33818,0.593184,0.107011,0.401445,0.947977,0.749302,0.895615,0.755724,0.333333,0.508965,0.699001,0.639496,0.504354,0.508031,0.740966,0.662075,0.504351,0.507888,1e-06,0.306986,1e-06,0.306341,0.333333,0.548487,0.013945,0.281651,0.117039,0.337733,1.4e-05,0.277789,0.041456,0.300283,1
90,2023-02-06T14:53:08.000000000,2023-02-06T14:54:06.000000000,0.001636,0.435893,0.002552,0.455717,0.0,0.329333,0.94531,0.774713,0.964615,0.76763,0.011541,0.378371,0.964615,0.76763,0.320779,0.642311,0.414389,0.712694,0.333333,0.492173,0.478045,0.498214,0.588904,0.518989,0.257303,0.556456,0.588904,0.518989,0.276903,0.535449,0.304306,0.513497,0.666667,0.629593,0.922188,0.822408,1.0,0.875334,0.363457,0.552978,1.0,0.875334,0.454881,0.755093,0.325629,0.641404,0.333333,0.505189,0.897279,0.847268,0.925562,0.800248,0.484818,0.697369,0.925562,0.800248,0.639895,0.838619,0.468612,0.715011,0.333333,0.555719,0.81681,0.823257,0.706005,0.746193,0.786141,0.903055,0.705758,0.746067,0.261122,0.530184,0.299252,0.561893,0.333333,0.494156,0.344286,0.508677,0.223372,0.413138,0.243743,0.531748,0.223367,0.413014,0.350041,0.632242,0.390969,0.668875,0.333333,0.465632,0.767591,0.792312,0.602085,0.674447,0.94445,0.917501,0.601657,0.673624,0.109307,0.46272,0.146715,0.496939,0.333333,0.501667,0.313679,0.486023,0.194257,0.37081,0.185589,0.499321,0.194252,0.370633,3.3e-05,0.331544,2.3e-05,0.331436,0.333333,0.549073,0.013306,0.332469,0.108114,0.376488,7.7e-05,0.322159,0.031767,0.351051,1
91,2023-02-06T14:53:38.000000000,2023-02-06T14:54:36.000000000,3e-06,0.416182,5e-06,0.417933,1.0,0.673998,0.930056,0.763799,0.954744,0.761061,6e-06,0.370149,0.954744,0.761061,0.000116,0.558179,0.000136,0.592362,1.0,0.694214,0.592256,0.606383,0.77581,0.685139,0.000354,0.491641,0.77581,0.685139,0.012941,0.42194,0.0215,0.409335,1.0,0.701942,0.816057,0.764284,0.961696,0.843106,0.097918,0.473284,0.961696,0.843106,0.003944,0.577358,0.003732,0.527549,0.0,0.362976,0.767357,0.749911,0.870086,0.750303,0.022592,0.541043,0.870086,0.750303,1.1e-05,0.624973,1.3e-05,0.574139,1.0,0.82151,0.999164,0.921288,0.999169,0.878855,1.6e-05,0.596662,0.999169,0.878788,1.8e-05,0.447595,2.7e-05,0.464643,0.0,0.303943,0.177425,0.407704,0.178852,0.375465,0.00014,0.431299,0.178847,0.375337,0.000337,0.510859,0.000357,0.53248,1.0,0.759344,0.996637,0.895754,0.996784,0.831,0.000762,0.606795,0.996781,0.830629,0.000224,0.395543,0.000276,0.417589,0.0,0.323229,0.184838,0.404122,0.191289,0.358008,0.001117,0.416063,0.191283,0.357831,5e-06,0.333373,5e-06,0.334129,0.0,0.400848,0.006178,0.378658,0.084609,0.397295,3.7e-05,0.358432,0.006251,0.395805,1
92,2023-02-06T14:54:08.000000000,2023-02-06T14:55:06.000000000,0.0,0.436022,0.0,0.467265,0.0,0.56841,0.929852,0.706184,0.954595,0.701528,0.0,0.353983,0.954595,0.701528,0.0,0.364369,0.0,0.359891,0.333333,0.524191,0.592065,0.617031,0.775722,0.710671,1e-06,0.414116,0.775722,0.710671,1.4e-05,0.381829,1.5e-05,0.354535,1.0,0.675055,0.718412,0.646715,0.896673,0.734858,9.2e-05,0.391556,0.896673,0.734858,2e-06,0.440578,2e-06,0.424511,1.0,0.45273,0.789514,0.65896,0.890737,0.676247,6e-06,0.434589,0.890737,0.676247,0.0,0.309887,0.0,0.329424,0.333333,0.614655,0.999076,0.851457,0.999083,0.814859,0.0,0.372337,0.999082,0.814783,0.0,0.358705,0.0,0.358375,1.0,0.249914,0.178631,0.390167,0.180182,0.394656,0.0,0.385949,0.180177,0.394527,0.0,0.367829,1e-06,0.361248,0.333333,0.619389,0.996709,0.837537,0.996948,0.789214,2e-06,0.349718,0.996945,0.788654,0.0,0.405965,0.0,0.414231,1.0,0.271406,0.18824,0.402343,0.195909,0.387051,0.0,0.397568,0.195903,0.386874,0.0,0.431801,0.0,0.431674,1.0,0.403049,6.1e-05,0.426408,0.078821,0.444571,0.0,0.419739,6.9e-05,0.426868,1
93,2023-02-06T14:54:38.000000000,2023-02-06T14:55:36.000000000,0.0,0.440374,0.0,0.442534,0.0,0.368939,0.929852,0.803579,0.954595,0.802573,0.0,0.385751,0.954595,0.802573,0.0,0.586889,0.0,0.596399,0.0,0.592376,0.591779,0.709465,0.775452,0.797473,1e-06,0.524879,0.775452,0.797473,0.0,0.394568,0.0,0.379006,0.0,0.498098,0.719205,0.696698,0.897409,0.810588,0.0,0.412617,0.897409,0.810588,0.0,0.534929,0.0,0.518922,0.0,0.743341,0.78948,0.77879,0.89071,0.795506,0.0,0.489136,0.89071,0.795506,0.0,0.578488,0.0,0.57091,0.0,0.692882,0.999101,0.969575,0.999108,0.93644,0.0,0.485596,0.999108,0.936381,0.0,0.439868,0.0,0.450964,0.0,0.780038,0.178607,0.401489,0.180159,0.390676,0.0,0.414812,0.180154,0.390552,0.0,0.507561,0.0,0.518368,0.0,0.616176,0.996789,0.938821,0.997028,0.878238,2e-06,0.489878,0.997024,0.878013,0.0,0.410976,0.0,0.428171,0.0,0.792984,0.188232,0.406482,0.195901,0.38105,0.0,0.408751,0.195895,0.380881,0.0,0.366667,0.0,0.368676,0.0,0.862732,0.007858,0.499626,0.074912,0.452153,6.6e-05,0.445571,0.007809,0.527643,1
94,2023-02-06T14:55:08.000000000,2023-02-06T14:56:06.000000000,0.0,0.501288,0.0,0.51264,0.0,0.411695,0.929852,0.843521,0.954595,0.841085,0.0,0.415728,0.954595,0.841085,1.3e-05,0.486771,1.7e-05,0.481869,1.0,0.748163,0.590527,0.789731,0.774154,0.875207,0.00045,0.582927,0.774154,0.875207,0.0,0.399514,0.0,0.372059,0.0,0.599793,0.719054,0.70577,0.897272,0.841889,3e-06,0.395223,0.897272,0.841889,6e-06,0.47584,6e-06,0.463146,1.0,0.904689,0.789357,0.812786,0.890584,0.843988,0.000225,0.45626,0.890584,0.843988,3e-06,0.4532,4e-06,0.46041,1.0,0.899575,0.999028,0.958917,0.999031,0.9236,3.4e-05,0.523237,0.99903,0.923516,0.0,0.390116,0.0,0.394006,1.0,0.790971,0.178469,0.426436,0.180018,0.445016,2e-06,0.405166,0.180013,0.444896,4e-05,0.555441,4.6e-05,0.541888,1.0,0.859485,0.997901,0.935696,0.998025,0.879373,0.000948,0.572983,0.998023,0.879001,0.0,0.411501,0.0,0.422544,1.0,0.799117,0.188184,0.441509,0.19585,0.441931,1e-06,0.414645,0.195845,0.44177,0.001172,0.655806,0.000912,0.655546,1.0,0.937146,0.182084,0.701733,0.0,0.616788,0.035573,0.648968,0.223456,0.708461,0
